quoteid,purchasecmpny,dept,reroutersncode,reroutersntxt,reroutecmnt,reroutelastchngts,reroutecmnt_cln
11398343,1001,25,13,IPR Concern,"IPR Concern; 19Jul2017 TT. Thank you for providing the trademark letter, however I do not believe that is the correct trademark letter authorizing the use of the Avia Brand. The attached trademark letter appears to be the Supplier's letterhead authorizing ESO the use of Avia and we cannot accept that. Currently the brand owner of Avia shows as American Sports Goods Corporation. Please provide an updated trademark letter from the American Sports Goods Corporation authorizing ESO and the required ",2019-04-29 21:13:40.0,jul thank providing trademark letter however believe correct trademark letter authorizing avium brand attached trademark letter appear supplier letterhead authorizing eso avium cannot accept currently brand owner avium show american sport good corporation provide updated trademark letter american sport good corporation authorizing eso required
11415316,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:27.0,croc trademarked brand name change description avoid issue upon entry
11415319,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:27.0,croc trademarked brand name change description avoid issue upon entry
11415312,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:27.0,croc trademarked brand name change description avoid issue upon entry
11415306,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:26.0,croc trademarked brand name change description avoid issue upon entry
11415121,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:25.0,croc trademarked brand name change description avoid issue upon entry
11415103,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:25.0,croc trademarked brand name change description avoid issue upon entry
11415237,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:25.0,croc trademarked brand name change description avoid issue upon entry
11415249,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:25.0,croc trademarked brand name change description avoid issue upon entry
11415078,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:24.0,croc trademarked brand name change description avoid issue upon entry
11415073,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:23.0,croc trademarked brand name change description avoid issue upon entry
11415066,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:23.0,croc trademarked brand name change description avoid issue upon entry
11413728,1001,25,13,IPR Concern,IPR Concern; Crocs is a trademarked brand name.  Please change the description to avoid issues upon entry.,2019-04-29 21:07:23.0,croc trademarked brand name change description avoid issue upon entry
12542363,1001,7,13,IPR Concern,IPR Concern; please attach a trademark use authorization for bunkr from playview,2019-04-29 18:46:56.0,attach trademark authorization bunkr playview
12540171,1001,7,13,IPR Concern,IPR Concern; please attach a trademark use authorization for Bunkr from Playview,2019-04-29 18:46:54.0,attach trademark authorization bunkr playview
12540171,1001,7,13,IPR Concern,IPR Concern; please attach trademark use authorization for bunkr from playview,2019-04-29 18:46:54.0,attach trademark authorization bunkr playview
12654585,1001,63,13,IPR Concern,"IPR Concern; Please verify if Southern Sales owns ""Airborn Inflatables"".",2019-04-29 15:15:39.0,verify southern sale own airborn inflatable
12700171,1001,7,13,IPR Concern,IPR Concern; Please attach a TM letter for the batteries.Please update the Large description to reflect that there are batteries. ,2019-04-29 13:52:54.0,attach letter battery update large description reflect battery
12545658,1001,25,13,IPR Concern,IPR Concern; Are the shoes brand George or Elan Polo?  The variants indicate both names Please correct to be one or the other.  They cannot be both,2019-04-29 10:00:18.0,shoe brand george elan polo variant indicate name correct one cannot
12556932,1001,7,13,IPR Concern,IPR Concern; Jumanji,2019-04-26 18:28:31.0,jumanji
12556920,1001,7,13,IPR Concern,IPR Concern; Jumanji,2019-04-26 18:28:31.0,jumanji
12618454,1001,63,13,IPR Concern,IPR Concern; Please provide a trademark release letter from Battat Incorporated that authorizes Branford Limited the use of their Terra trademark. ,2019-04-26 00:17:56.0,provide trademark release letter battat incorporated authorize branford limited terra trademark
11249546,1001,7,13,IPR Concern,IPR Concern; Audi IPR is already expired,2019-04-24 21:31:06.0,audi ipr already expired
12402616,1001,7,13,IPR Concern,IPR Concern; Need TML for all brand names of the 100 items,2019-04-24 17:28:42.0,need tml brand name item
12589006,1001,7,13,IPR Concern,"IPR Concern; Please attach a Disney FAMA authorization for Lion King, Dongguan City KongXing.",2019-04-24 17:28:17.0,attach disney fama authorization lion king dongguan city kongxing
12589006,1001,7,13,IPR Concern,IPR Concern; please provide FAMA for Lion King-Dongguan City KongXing,2019-04-24 17:28:17.0,provide fama lion king dongguan city kongxing
12537191,1001,9,13,IPR Concern,"IPR Concern; Please provide trademark release letter from owner of the trademark, Stiga",2019-04-24 14:50:47.0,provide trademark release letter owner trademark stiga
12648804,1001,8,13,IPR Concern,IPR Concern; Please attach the Trademark Release letter allowing the supplier to use the trademark RUFF & TUFF.,2019-04-24 13:05:25.0,attach trademark release letter allowing supplier trademark ruff tuff
12308348,1001,10,13,IPR Concern,"IPR Concern; Please correct the Brand under the ""Label Information"" tab. Not Applicable is no longer acceptable. ",2019-04-24 11:30:27.0,correct brand label information tab applicable longer acceptable
12308587,1001,10,13,IPR Concern,"IPR Concern; Please correct the Brand under the ""Label Information"" tab. Not Applicable is no longer acceptable. ",2019-04-24 11:30:26.0,correct brand label information tab applicable longer acceptable
12304248,1001,10,13,IPR Concern,"IPR Concern; Please correct the Brand under the ""Label Information"" tab. Not Applicable is no longer acceptable. ",2019-04-24 11:30:25.0,correct brand label information tab applicable longer acceptable
12308563,1001,10,13,IPR Concern,"IPR Concern; Please correct the Brand under the ""Label Information"" tab. Not Applicable is no longer acceptable. ",2019-04-24 11:30:23.0,correct brand label information tab applicable longer acceptable
12526823,1001,63,13,IPR Concern,"IPR Concern; Provide a copy of the agreement between Matsushita Electric Industrial Co., Ltd Corporation and JPP Optoelectronic Group Limited. We need proof that they are an authorized supplier for Panasonic batteries. ",2019-04-23 23:12:48.0,provide copy agreement matsushitum electric industrial ltd corporation jpp optoelectronic group limited need proof authorized supplier panasonic battery
12516053,1001,63,13,IPR Concern,"IPR Concern; Provide a copy of the agreement between Matsushita Electric Industrial Co., Ltd Corporation and JPP Optoelectronic Group Limited. We need proof that JPP is an authorized supplier for Panasonic batteries.",2019-04-23 23:07:51.0,provide copy agreement matsushitum electric industrial ltd corporation jpp optoelectronic group limited need proof jpp authorized supplier panasonic battery
12313072,1001,9,13,IPR Concern,IPR Concern; Brand name,2019-04-23 21:26:53.0,brand name
12616144,1001,7,13,IPR Concern,IPR Concern; The battery TML expires before entry. Please upload a updated TM letter. ,2019-04-23 19:31:39.0,battery tml expire entry upload updated letter
11665943,1001,11,13,IPR Concern,"IPR Concern; Please be advised this quote has been rerouted because the Duracell trademark letter authorizes use for Sam's Club products, not Walmart, and it only authorizes use for the year of 2017. Please provide a valid trademark letter that covers entry dates.",2019-04-23 14:56:31.0,advised quote rerouted duracell trademark letter authorize sam club product walmart authorize year provide valid trademark letter cover entry date
